id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
CMX-91,2.6560138337488644,0.885294983540859,3.000145582126504,11244.52334646064,0.5384615384615384,0.1,0.9500000000000001,0.2,10.0
CMX-92,2.32180872474049,1.0,2.32180872474049,11246.461666264344,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.25,10.0
CMX-93,2.5500762249985764,0.8487853546120506,3.0043829233647945,11182.044682363061,0.5384615384615384,0.07692307692307693,1.0,0.2,10.0
CMX-94,2.564184160066779,0.9816745294387309,2.612051227949087,11200.648116903598,0.6666666666666666,0.08333333333333333,0.9500000000000001,0.2,10.0
CMX-95,2.614036484844393,1.0,2.614036484844393,11186.570623122214,0.6666666666666666,0.058823529411764705,1.0,0.15000000000000002,10.0
CMX-96,2.6610349406744085,0.8872566707145452,2.9991715233105714,11223.253903077835,0.5384615384615384,0.09090909090909091,1.0,0.2,10.0
CMX-97,2.47266940845193,0.8214079175432135,3.010281926484894,11260.626853284937,0.5384615384615384,0.1,1.0,0.25,10.0
CMX-98,2.333182740392197,1.0,2.333182740392197,11788.252950196256,0.8181818181818182,0.09090909090909091,1.05,0.2,10.0
CMX-99,2.8009086806589925,0.936020961103633,2.992356792262995,11245.626245861169,0.5384615384615384,0.1,1.05,0.2,10.0
CMX-100,2.614112408673564,0.9995864163163016,2.6151940102459075,11309.715345745419,0.6666666666666666,0.1111111111111111,1.0,0.2,11.0
CMX-101,2.5962202570637767,0.9943768752529648,2.610901682929131,11234.910336320885,0.6666666666666666,0.09090909090909091,1.05,0.25,9.0
CMX-102,2.6301573604313893,1.0,2.6301573604313893,12181.109200321618,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,9.0
CMX-103,2.3965527307684678,0.9153185465696075,2.6182717915529707,11114.189120162635,0.6666666666666666,0.058823529411764705,1.0,0.2,10.0
CMX-104,2.6159791085476196,1.0,2.6159791085476196,11319.092474197807,0.6666666666666666,0.1,1.0,0.2,10.0
CMX-105,2.402603866589843,0.7971194250349809,3.014107787530591,11211.300161767582,0.5384615384615384,0.08333333333333333,0.9500000000000001,0.25,9.0
CMX-106,2.6152019178167376,1.0,2.6152019178167376,11277.230894374454,0.6666666666666666,0.08333333333333333,1.0,0.2,9.0
CMX-107,2.6683472987722556,0.8895564050279463,2.9996381159083745,11281.728511312158,0.5384615384615384,0.1111111111111111,1.0,0.25,9.0
CMX-108,2.335895331731533,1.0,2.335895331731533,12035.52948675921,0.8181818181818182,0.09090909090909091,1.0,0.2,9.0
CMX-109,2.568090858693206,0.9830734213543625,2.612308300589791,11224.439308253644,0.6666666666666666,0.09090909090909091,1.0,0.2,11.0
CMX-110,2.2860128995076074,0.7563125763977188,3.0225768694681494,11217.510379271996,0.5384615384615384,0.08333333333333333,1.05,0.25,11.0
CMX-111,2.341708917750244,1.0,2.341708917750244,12603.923589757818,0.8181818181818182,0.1,1.0,0.15000000000000002,11.0
CMX-112,2.552120598825549,0.9765876085173626,2.613304302212202,11220.831912113765,0.6666666666666666,0.09090909090909091,0.9,0.2,10.0
CMX-113,2.3310283259419227,1.0,2.3310283259419227,11624.135456219454,0.8181818181818182,0.08333333333333333,1.05,0.2,10.0
CMX-114,2.328279352956034,1.0,2.328279352956034,11446.919207468969,0.8181818181818182,0.09090909090909091,1.0,0.2,11.0
CMX-115,2.479249176924677,0.9474814397533194,2.6166730797071436,11259.745778376006,0.6666666666666666,0.1,1.0,0.25,10.0
CMX-116,2.304806708506547,0.9931701754711587,2.32065638440376,11239.04848283497,0.8181818181818182,0.09090909090909091,1.0,0.25,11.0
CMX-117,2.329742405747053,1.0,2.329742405747053,11534.29062427139,0.8181818181818182,0.08333333333333333,1.0,0.2,10.0
CMX-118,2.6106042699691168,1.0,2.6106042699691168,11202.360092549186,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
CMX-119,2.3297424050229396,1.0,2.3297424050229396,11534.290624271807,0.8181818181818182,0.08333333333333333,1.0,0.2,10.0
CMX-120,2.6107562638111714,1.0,2.6107562638111714,11256.964471791234,0.6666666666666666,0.1,1.0,0.25,9.0
CMX-121,2.688432001411521,0.8964073949805017,2.9991184995411584,11270.440997854017,0.5384615384615384,0.1111111111111111,1.0,0.2,11.0
CMX-122,2.601750982685334,0.8666938988343801,3.001926038921514,11202.146815169663,0.5384615384615384,0.08333333333333333,1.0,0.2,10.0
CMX-123,2.2983742729965226,0.8754524250472093,2.6253559956414323,11239.569425483314,0.6666666666666666,0.09090909090909091,1.0,0.25,11.0
CMX-124,2.137126996007724,0.8117876687452381,2.6326182058308834,11123.504898456893,0.6666666666666666,0.058823529411764705,1.0,0.25,10.0
CMX-125,2.630287093351526,1.0,2.630287093351526,12175.700322996903,0.6666666666666666,0.1,1.05,0.15000000000000002,10.0
CMX-126,2.6171461946799117,1.0,2.6171461946799117,11344.973246059073,0.6666666666666666,0.08333333333333333,1.05,0.2,9.0
CMX-127,2.4026949007653626,0.7968072804077565,3.0154027954360716,11259.437190271181,0.5384615384615384,0.1,0.9500000000000001,0.25,10.0
CMX-128,2.62230859608037,1.0,2.62230859608037,11556.726955506698,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,11.0
CMX-129,2.615088117423248,1.0,2.615088117423248,11285.42510396063,0.6666666666666666,0.09090909090909091,1.05,0.2,10.0
CMX-130,2.338118554195092,0.9993519530062324,2.339634747459698,12416.037655297538,0.8181818181818182,0.1,1.05,0.2,9.0
CMX-131,2.5512808413768084,0.9761200515335269,2.6136957614676963,11225.478249764594,0.6666666666666666,0.09090909090909091,1.0,0.2,11.0
CMX-132,2.4640689969742477,0.9420046853366243,2.615771487478022,11162.401775188097,0.6666666666666666,0.07142857142857142,0.9500000000000001,0.2,10.0
CMX-133,2.5896366667404207,0.8622052244358801,3.0035037985704123,11257.783970080018,0.5384615384615384,0.1,1.0,0.25,9.0
CMX-134,2.4792373121740514,0.9474765407101261,2.6166740870606495,11259.745808140184,0.6666666666666666,0.1,1.0,0.25,10.0
CMX-135,2.106047372657029,1.0,2.106047372657029,12476.024002358703,1.0,0.1,0.9500000000000001,0.2,10.0
CMX-136,2.6129394021558587,1.0,2.6129394021558587,11212.245037746081,0.6666666666666666,0.07692307692307693,1.0,0.2,9.0
CMX-137,2.35396318411432,0.7797502499026836,3.0188681368272796,11262.608119042765,0.5384615384615384,0.1,1.0,0.25,11.0
CMX-138,2.3368749418721007,1.0,2.3368749418721007,12121.512760885918,0.8181818181818182,0.1,0.9500000000000001,0.2,9.0
CMX-139,2.504495830931725,0.9579917821317303,2.614318700478518,11184.657751234801,0.6666666666666666,0.07692307692307693,1.05,0.2,11.0
CMX-140,2.447888224916615,0.9349313352779789,2.6182545525536325,11238.189125598687,0.6666666666666666,0.09090909090909091,1.05,0.25,10.0
CMX-141,2.612630690030879,0.9999773772331396,2.612689796303019,11270.418755097977,0.6666666666666666,0.1,1.05,0.25,9.0
CMX-142,2.3319096517125555,1.0,2.3319096517125555,11685.36222292978,0.8181818181818182,0.09090909090909091,1.0,0.2,10.0
CMX-143,2.5348078108418846,0.8432817301325581,3.0058848902648823,11201.253210395122,0.5384615384615384,0.08333333333333333,0.9500000000000001,0.2,10.0
CMX-144,2.334493965834131,1.0,2.334493965834131,11901.658634917922,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.2,9.0
CMX-145,2.409248955964941,0.9196840476849174,2.6196485217174783,11236.990028629449,0.6666666666666666,0.09090909090909091,1.0,0.25,10.0
CMX-146,2.99129475365642,1.0,2.99129475365642,11324.173012030526,0.5384615384615384,0.1,1.05,0.15000000000000002,10.0
CMX-147,2.5757032093444447,0.9859066731175897,2.612522340679237,11245.385845501018,0.6666666666666666,0.1,0.9500000000000001,0.2,11.0
CMX-148,2.7295309008930912,0.911405745347101,2.994858124197553,11199.664849974899,0.5384615384615384,0.08333333333333333,1.0,0.2,9.0
CMX-149,2.614958738278969,0.9999464648827572,2.615098737896504,11285.541351102866,0.6666666666666666,0.09090909090909091,1.05,0.2,10.0
CMX-150,2.614904340497193,0.9995552078524694,2.616067946977415,11320.17204412643,0.6666666666666666,0.1,1.0,0.2,10.0
CMX-151,2.61508811425695,1.0,2.61508811425695,11285.425103960026,0.6666666666666666,0.09090909090909091,1.05,0.2,10.0
CMX-152,2.33558097450529,1.0,2.33558097450529,11994.749686043731,0.8181818181818182,0.1,1.05,0.2,10.0
CMX-153,2.6159791147664753,1.0,2.6159791147664753,11319.092474197387,0.6666666666666666,0.1,1.0,0.2,10.0
CMX-154,2.6110077300274344,1.0,2.6110077300274344,11222.235393157474,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
CMX-155,2.6263205601143924,1.0,2.6263205601143924,11831.483575799515,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,10.0
