id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
DUR-0,0.13886125914408032,0.01810265777627925,7.670766406800036,10.54306826418199,0.8181818181818182,0.1,1.0,0.2,10.0
DUR-1,0.14466460415814758,0.013272124676220024,10.899882851262431,10.543375996439307,0.6666666666666666,0.09090909090909091,1.0,0.25,10.0
DUR-2,0.13877398449679623,0.01806244046319937,7.683014085473997,10.543065722828217,0.8181818181818182,0.1,0.9500000000000001,0.2,10.0
DUR-3,0.1766801149996154,0.017453154607755813,10.123104903975495,10.543039142121762,0.5384615384615384,0.1,0.9500000000000001,0.2,10.0
DUR-4,0.1471431780550563,0.014053582250205377,10.47015454389972,10.543909344596697,0.6666666666666666,0.08333333333333333,1.0,0.2,11.0
DUR-5,0.14878899281982233,0.014481032376237737,10.274750373735346,10.544587674158455,0.6666666666666666,0.07692307692307693,1.0,0.2,10.0
DUR-6,0.15546099371731295,0.017799496705528866,8.734010645875385,10.543054831323555,0.6666666666666666,0.1,0.9500000000000001,0.2,10.0
DUR-7,0.14595057743795645,0.02120890095424153,6.881571928354357,10.544259359834738,0.8181818181818182,0.08333333333333333,1.05,0.15000000000000002,10.0
DUR-8,0.17636712953371375,0.026160599468121368,6.741708260494191,10.543060197680004,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,9.0
DUR-9,0.16046081254759062,0.01979871689051764,8.104606648749114,10.543055046068293,0.6666666666666666,0.1,1.0,0.2,9.0
DUR-10,0.15273874269264448,0.016081716942475077,9.497663914804425,10.544586286464687,0.6666666666666666,0.07692307692307693,1.0,0.2,9.0
DUR-11,0.15559078144009575,0.017850109350082553,8.716516990937995,10.543058555568436,0.6666666666666666,0.1,1.0,0.2,10.0
DUR-12,0.16997005198985154,0.023601490955321203,7.201665874059114,10.54306377544391,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,10.0
DUR-13,0.1557076421606603,0.017897794708231378,8.699822782582748,10.54306164040388,0.6666666666666666,0.1,1.05,0.2,10.0
DUR-14,0.18722785191193705,0.021143038233401166,8.855295527780859,10.543056607699281,0.5384615384615384,0.1,1.0,0.15000000000000002,11.0
DUR-15,0.15559029173926092,0.017850261354199464,8.716415331513153,10.543058549160257,0.6666666666666666,0.1,1.0,0.2,10.0
DUR-16,0.1419161419722435,0.006239555678925729,22.744591005345008,10.566799285883546,0.6666666666666666,0.02702702702702703,0.9500000000000001,0.2,10.0
DUR-17,0.1555902718878715,0.017850808268618065,8.716147165246353,10.543058548837305,0.6666666666666666,0.1,1.0,0.2,10.0
DUR-18,0.13524508971897314,0.016472992304150065,8.210110660034768,10.54307137066303,0.8181818181818182,0.1,1.0,0.2,11.0
DUR-19,0.14025525124007387,0.011295765599446969,12.41662196380391,10.543910122197106,0.6666666666666666,0.08333333333333333,1.05,0.25,11.0
DUR-20,0.13628493919325765,0.016739522389949434,8.141507028604616,10.543388567059097,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.2,10.0
DUR-21,0.13095333406912826,0.01454331070018851,9.004368865435216,10.543064699147761,0.8181818181818182,0.1,1.05,0.25,10.0
DUR-22,0.15283547359244964,0.016552080337378733,9.233611152025945,10.543380042168888,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
DUR-23,0.17015485856943652,0.023674155188141262,7.1873677103658435,10.543067828831008,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
DUR-24,0.15069942978714837,0.01589486212589098,9.481015223257305,10.543050024697399,0.6666666666666666,0.1,1.0,0.25,9.0
DUR-25,0.13089436655146508,0.014513648741827133,9.018708450221643,10.543062702502183,0.8181818181818182,0.1,1.0,0.25,10.0
DUR-26,0.1447497084586762,0.013301889179636065,10.881891023440064,10.54337966337281,0.6666666666666666,0.09090909090909091,1.05,0.25,10.0
DUR-27,0.13708714896176083,0.017494465708031513,7.836029476386104,10.542996512376066,0.8181818181818182,0.1111111111111111,0.9500000000000001,0.25,9.0
DUR-28,0.14339111744967045,0.01942300771706933,7.382539282196518,10.544633169465095,0.8181818181818182,0.07692307692307693,1.0,0.15000000000000002,10.0
