id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
SIN-0,0.9637430158549605,0.3436518970467735,2.804416399667912,551.4911714565263,0.6666666666666666,0.1,1.05,0.2,9.0
SIN-1,0.9553284822011202,0.34035541336788283,2.8068555535754802,551.4597424247614,0.6666666666666666,0.1,1.0,0.2,9.0
SIN-2,0.8278144018438793,0.29009346513066675,2.853612719166242,551.2798784362536,0.6666666666666666,0.08333333333333333,0.9500000000000001,0.2,10.0
SIN-3,0.7721098202894938,0.26749948839212306,2.886397371936917,551.3032941528578,0.6666666666666666,0.1,1.0,0.25,10.0
SIN-4,0.8272500515518969,0.2902880858484096,2.8497554390981534,551.3569581387145,0.6666666666666666,0.09090909090909091,1.0,0.2,11.0
SIN-5,0.9208630409132931,0.28150531490828967,3.271210141141729,551.2965494936552,0.5384615384615384,0.07692307692307693,0.9500000000000001,0.2,9.0
SIN-6,0.8690020422255016,0.30678812931829247,2.832580400540572,551.3086961752944,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
SIN-7,0.758105831930299,0.2623959307982438,2.8891676392390644,551.2542924919443,0.6666666666666666,0.09090909090909091,1.05,0.25,10.0
SIN-8,0.8876119095378476,0.31421320526157887,2.8248714397567123,551.3181518715542,0.6666666666666666,0.09090909090909091,1.05,0.2,10.0
SIN-9,0.7641460396368404,0.26487716592893634,2.884907186910375,551.4686363982307,0.6666666666666666,0.06666666666666667,1.0,0.2,10.0
SIN-10,0.9551577815479807,0.2937003642613623,3.2521504831978727,551.3432101568416,0.5384615384615384,0.09090909090909091,1.05,0.2,10.0
SIN-11,0.7098442671374491,0.2429301951928639,2.9220092075169948,551.228777042085,0.6666666666666666,0.08333333333333333,0.9500000000000001,0.25,10.0
SIN-12,1.0945903102086505,0.396794468096574,2.7585825867467566,551.4055138187977,0.6666666666666666,0.08333333333333333,1.0,0.15000000000000002,9.0
SIN-13,0.9716067547792917,0.2990666905267678,3.2487962904458882,551.2753062668638,0.5384615384615384,0.08333333333333333,1.05,0.2,9.0
SIN-14,0.8817566872752647,0.31168858299841457,2.8289669091913767,551.2991035646502,0.6666666666666666,0.09090909090909091,1.05,0.2,10.0
SIN-15,0.7188578944469338,0.2819731110433661,2.54938455580744,551.3364722034881,0.8181818181818182,0.1,1.0,0.25,10.0
SIN-16,0.7394519646360492,0.2547683669916519,2.9024481075402866,551.2306295128976,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.25,10.0
SIN-17,0.8431607424390042,0.29585667442738484,2.849895964222872,551.3519390841028,0.6666666666666666,0.1,1.0,0.2,11.0
SIN-18,0.9088016022792944,0.3220824010280134,2.821643155225518,551.3760640234341,0.6666666666666666,0.1,1.05,0.2,10.0
SIN-19,0.8599501555373023,0.30284069248876255,2.839612300679217,551.3457861258149,0.6666666666666666,0.1,1.05,0.2,11.0
SIN-20,0.8402257406246018,0.3374302020430192,2.4900727188536633,551.3760100874177,0.8181818181818182,0.09090909090909091,1.05,0.2,10.0
SIN-21,0.8698296675226399,0.30682987379374815,2.8348923680988825,551.2918572102694,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
SIN-22,0.9664689487569067,0.3935175141821941,2.4559744202628875,551.4934782816067,0.8181818181818182,0.1,0.9500000000000001,0.15000000000000002,11.0
SIN-23,0.9675714951758435,0.3456166255057879,2.799551363479301,551.3753842012069,0.6666666666666666,0.1,1.0,0.2,9.0
