id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
SON-0,0.3602646491116321,0.06309002603477022,5.710326524720132,364.8009810305205,0.5384615384615384,0.1,1.0,0.25,10.0
SON-1,0.41103065462773114,0.10174436995493515,4.039836846105448,364.77157807936896,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,10.0
SON-2,0.34353600699859665,0.07489148863327189,4.587116817517426,364.7758495387547,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
SON-3,0.41468522165745964,0.12406019838971996,3.3426129172772776,364.7707392956342,0.8181818181818182,0.1,1.05,0.15000000000000002,9.0
SON-4,0.36797164821462197,0.06682902489758516,5.506165154714362,364.8104842664822,0.5384615384615384,0.1,1.0,0.25,10.0
SON-5,0.3519067213339214,0.0783334980869106,4.4924167811768445,364.78166347207554,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
SON-6,0.2768228171091904,0.0758828865107226,3.6480269773353187,364.7788725493769,1.0,0.09090909090909091,1.05,0.2,11.0
SON-7,0.4041479080636118,0.07879092347600178,5.129371382310395,364.77632597534733,0.5384615384615384,0.08333333333333333,1.0,0.2,9.0
SON-8,0.4606023438394758,0.09825769354023339,4.687697494658511,364.78254985793984,0.5384615384615384,0.1111111111111111,1.0,0.15000000000000002,11.0
SON-9,0.36106644974587376,0.08164526544863646,4.422380743841453,364.78563707369716,0.6666666666666666,0.1,1.0,0.2,10.0
SON-10,0.30941952097788245,0.07668120675888343,4.035141517149332,364.77624525238184,0.8181818181818182,0.08333333333333333,0.9500000000000001,0.2,10.0
SON-11,0.4135341014586405,0.10297008158138286,4.016060734416356,364.77121548291956,0.6666666666666666,0.09090909090909091,1.0,0.15000000000000002,10.0
SON-12,0.3404327771349932,0.07340248537848755,4.637891692353589,364.8502038401606,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
SON-13,0.3361096763711271,0.07182145127392715,4.6797951086953695,364.7745944256439,0.6666666666666666,0.07692307692307693,1.05,0.2,10.0
SON-14,0.3357740607360635,0.07176612956168997,4.678726061817685,364.7779228701375,0.6666666666666666,0.09090909090909091,1.0,0.2,11.0
SON-15,0.30211882239194116,0.07336460403890319,4.118046111606301,364.77856063464026,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.2,11.0
SON-16,0.36704528573526396,0.08380766581105999,4.379614706878347,364.7963808692714,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,9.0
SON-17,0.41901200402780225,0.10460923821536346,4.005497135589159,364.7861050432754,0.6666666666666666,0.1,0.9500000000000001,0.15000000000000002,10.0
SON-18,0.47137323238913315,0.10337426079491509,4.559870404532263,364.84415829090517,0.5384615384615384,0.09090909090909091,1.05,0.15000000000000002,10.0
SON-19,0.3385520610463651,0.07238374067746578,4.677183824402181,364.7791424610682,0.6666666666666666,0.045454545454545456,1.05,0.15000000000000002,10.0
SON-20,0.42032494159030226,0.10508414538114658,3.9998892322505757,364.7899549044644,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
SON-21,0.38731589828670343,0.0928119283315985,4.173126291513964,364.7940150972634,0.6666666666666666,0.1,0.9500000000000001,0.2,9.0
SON-22,0.3548252295119241,0.07946769797737246,4.46502463948253,364.77383975742663,0.6666666666666666,0.07692307692307693,1.0,0.2,9.0
SON-23,0.4006986020578602,0.07779205319338095,5.1508937688246315,364.780715299636,0.5384615384615384,0.1111111111111111,1.0,0.2,11.0
SON-24,0.39439232765596594,0.07551891222275893,5.222431256592027,364.7770316839722,0.5384615384615384,0.09090909090909091,1.0,0.2,10.0
SON-25,0.3865772245293307,0.09214834030762308,4.1951620966672,364.77931202911407,0.6666666666666666,0.1,1.05,0.2,9.0
SON-26,0.32043890701866456,0.08195271982210317,3.91004603281318,364.78868772754436,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.2,10.0
SON-27,0.35035613946283845,0.0772185616396509,4.537201056629554,364.7921725325581,0.6666666666666666,0.09090909090909091,1.05,0.2,10.0
SON-28,0.33133811912799754,0.06946879460768192,4.769596492917381,364.80510219674045,0.6666666666666666,0.1111111111111111,1.0,0.25,10.0
SON-29,0.3752900138464371,0.08757998003517163,4.285111890819372,364.7776626928454,0.6666666666666666,0.09090909090909091,1.1,0.2,9.0
SON-30,0.3961741523844856,0.07505612591606098,5.278371985619762,364.8675247132184,0.5384615384615384,0.1,1.0,0.2,10.0
SON-31,0.38925415568261973,0.11275528006185141,3.4522033510900427,364.7734147370564,0.8181818181818182,0.1,1.0,0.15000000000000002,10.0
SON-32,0.44187550140883897,0.091681889019774,4.819659652884497,364.7847698621195,0.5384615384615384,0.1,0.9500000000000001,0.15000000000000002,11.0
SON-33,0.4105880048015328,0.10169254779948396,4.0375427077618795,364.7702230628239,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.15000000000000002,10.0
SON-34,0.45431899048878843,0.095925739185216,4.7361531362461236,364.79318658716426,0.5384615384615384,0.09090909090909091,1.05,0.15000000000000002,10.0
SON-35,0.36581631364281164,0.08406190027721584,4.351749275669927,364.7857192949037,0.6666666666666666,0.1,1.0,0.2,10.0
SON-36,0.35202126902596487,0.07820381166120555,4.501331348796539,364.77812139860646,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
SON-37,0.36297395346142175,0.08260801558247163,4.393931398812589,364.78324887019124,0.6666666666666666,0.1,1.0,0.25,8.0
SON-38,0.3530676226202982,0.07889854459418873,4.474957357404834,364.78097040109594,0.6666666666666666,0.09090909090909091,0.9500000000000001,0.2,10.0
SON-39,0.3473511719544861,0.07644114338822128,4.5440342276200045,364.77038732451126,0.6666666666666666,0.07142857142857142,1.0,0.2,9.0
