id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
CHP-0,0.31932871461034257,0.033330413538396456,9.580700648747655,88.67782777068805,0.5384615384615384,0.09090909090909091,1.05,0.2,10.0
CHP-1,0.28253470488472376,0.0349258727886606,8.089553168631321,88.68274033648466,0.6666666666666666,0.09090909090909091,1.0,0.2,10.0
CHP-2,0.27684730630576476,0.032330082525284944,8.563148766763772,88.68234874783734,0.6666666666666666,0.1,1.05,0.25,9.0
CHP-3,0.2928956861347086,0.023825172869186454,12.29353876015381,88.68207567063361,0.5384615384615384,0.09090909090909091,0.9500000000000001,0.25,11.0
CHP-4,0.23141322992630114,0.0257060466006937,9.002287808816789,88.67780911566021,0.8181818181818182,0.09090909090909091,1.0,0.25,11.0
CHP-5,0.31627663277382523,0.04840182984101586,6.534394129575064,88.68541270702413,0.6666666666666666,0.1,1.0,0.15000000000000002,10.0
CHP-6,0.26896225671257484,0.029175696587523902,9.218708999996537,88.68225672385594,0.6666666666666666,0.1,1.05,0.25,10.0
CHP-7,0.24563453941980273,0.032100969996412175,7.651935111221142,88.67756802857654,0.8181818181818182,0.09090909090909091,1.05,0.2,11.0
CHP-8,0.27753600736942935,0.03244729227463439,8.553441224628553,88.67913408950784,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
CHP-9,0.28662845379985485,0.03623342775633514,7.910608284907299,88.68201608383472,0.6666666666666666,0.1,1.05,0.2,10.0
CHP-10,0.3047924166259231,0.04348163803983177,7.009681106004219,88.67358452579262,0.6666666666666666,0.08333333333333333,1.05,0.15000000000000002,10.0
CHP-11,0.27660002276330065,0.03153573905089554,8.771001761426799,88.69127454842368,0.6666666666666666,0.08333333333333333,1.0,0.2,10.0
CHP-12,0.3123556248366775,0.030884193477733097,10.113769850000448,88.6825933010417,0.5384615384615384,0.1,0.9500000000000001,0.25,9.0
CHP-13,0.28488749363972327,0.035209282275539364,8.091261031970557,88.68666057361634,0.6666666666666666,0.1,0.9500000000000001,0.2,10.0
CHP-14,0.2720155852226904,0.03014419620043101,9.023812856512693,88.68035550481812,0.6666666666666666,0.09090909090909091,1.0,0.25,9.0
CHP-15,0.2780627566468097,0.033025467631660255,8.419646308966767,88.67673895024193,0.6666666666666666,0.08333333333333333,0.9500000000000001,0.2,10.0
CHP-16,0.24359592530180482,0.03119742169629968,7.808206962522729,88.67801470998407,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.25,9.0
CHP-17,0.33229221301402084,0.03743540704185935,8.876415117978011,88.6811749719361,0.5384615384615384,0.08333333333333333,1.05,0.15000000000000002,11.0
CHP-18,0.28491910346237753,0.034886185607031835,8.167103926803273,88.70045907369528,0.6666666666666666,0.1,1.05,0.2,10.0
CHP-19,0.31803928700338896,0.03287273157543258,9.674866424580166,88.67820437551387,0.5384615384615384,0.09090909090909091,0.9500000000000001,0.2,10.0
CHP-20,0.2564771817251576,0.0370027171758797,6.931306706642149,88.6819640593828,0.8181818181818182,0.1,1.0,0.2,10.0
CHP-21,0.286354084827189,0.03618347540687636,7.913946397000048,88.68216657625126,0.6666666666666666,0.1,1.0,0.2,10.0
CHP-22,0.25647612991772845,0.03700176774404988,6.93145613182147,88.68196466169132,0.8181818181818182,0.1,1.0,0.2,10.0
CHP-23,0.3541882570216865,0.045333597951977084,7.812930652380299,88.6835939634407,0.5384615384615384,0.1,1.0,0.15000000000000002,10.0
CHP-24,0.26077337122956856,0.03891126739595343,6.7017444735477225,88.67775540633141,0.8181818181818182,0.09090909090909091,1.0,0.2,9.0
CHP-25,0.2870334199306902,0.0367233856449706,7.816093611456013,88.68175300743248,0.6666666666666666,0.08333333333333333,0.9500000000000001,0.2,9.0
CHP-26,0.2727927969841999,0.030687271467717745,8.889444513539472,88.67804022831264,0.6666666666666666,0.09090909090909091,1.05,0.25,9.0
CHP-27,0.26309896112110537,0.02671623019256763,9.847907404028083,88.6651407244914,0.6666666666666666,0.06666666666666667,1.0,0.2,11.0
CHP-28,0.2747157580973123,0.03183157203353039,8.630291894096064,88.686068817209,0.6666666666666666,0.09090909090909091,1.0,0.2,11.0
CHP-29,0.2526124556485197,0.03524244057900543,7.167847955428082,88.67765088884775,0.8181818181818182,0.09090909090909091,1.05,0.2,10.0
