id,beta,eta,beta/eta,error,tauOVq,delta,q,epsilon,fE0
GR0-0,0.19477356842514068,0.023091804988658333,8.43474854048026,326.52996907788673,0.6666666666666666,0.1,1.0,0.2,10.0
GR0-1,0.20516510735127982,0.027050580928460268,7.5844991238403665,327.35630005661994,0.6666666666666666,0.08333333333333333,1.0,0.15000000000000002,10.0
GR0-2,0.19496164049422196,0.023164259488355547,8.41648491255364,326.5311801100938,0.6666666666666666,0.1,1.05,0.2,10.0
GR0-3,0.19732039063069143,0.023289888133287338,8.47236317759161,330.0722085574531,0.6666666666666666,0.05555555555555555,1.05,0.15000000000000002,9.0
GR0-4,0.21169623010596406,0.019179835571487242,11.037437172854174,326.92174088025433,0.5384615384615384,0.09090909090909091,0.9500000000000001,0.2,11.0
GR0-5,0.18619641139236492,0.019361410137614176,9.616882761583248,327.8055298412705,0.6666666666666666,0.07692307692307693,1.0,0.2,10.0
GR0-6,0.1947736293126263,0.023091843342275993,8.434737167822345,326.52996907515654,0.6666666666666666,0.1,1.0,0.2,10.0
GR0-7,0.19377527702653213,0.032282727967233325,6.002444317072965,326.93111556102826,0.8181818181818182,0.09090909090909091,0.9500000000000001,0.15000000000000002,9.0
GR0-8,0.21757427166756094,0.021236562275474102,10.245267988540467,326.9257647918201,0.5384615384615384,0.09090909090909091,1.05,0.2,10.0
GR0-9,0.19496252129395988,0.023167150596581497,8.41547260985683,326.5311838684711,0.6666666666666666,0.1,1.05,0.2,10.0
GR0-10,0.16372235748442612,0.018857311374109214,8.682168641984365,326.5354400416612,0.8181818181818182,0.1,1.0,0.25,10.0
GR0-11,0.17389229808259357,0.023432515665424838,7.420982901087964,326.533059700083,0.8181818181818182,0.1,0.9500000000000001,0.2,10.0
GR0-12,0.2008065621959959,0.025505832734224333,7.872966324543832,326.52843160848397,0.6666666666666666,0.1,0.9500000000000001,0.2,9.0
